Country Name,Country Code_x,Indicator Name_x,Indicator Code_x,year,GDP,GDP_growth,Country Code_y,Indicator Name_y,Indicator Code_y,Inflation
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1962,4035462027.39753,-10.214837251151831,EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.00307658790784
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1962,309694923223.855,10.574446315364083,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.75266718866912
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1962,16609632790.5843,16.656025549355256,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.70647719271309
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1962,350242479710.816,10.501465914019569,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.55349865974074
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1962,6407796042.70357,7.0743914001934805,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.38398278172668
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1962,75196980365.0325,11.970166084694256,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.33128007065639
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1962,81247564156.8246,4.509274266162455,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.19649888238551
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1962,5140542929.42067,5.072063371191482,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.475428291049914
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1962,1143600000.0,6.213439789490094,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.05255023209699
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1962,532450000.0,5.7917742896880675,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.09215017084013
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1962,281896800.0,3.995632060088683,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.554904259869525
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1962,42161481858.0819,7.465878718746222,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.63221497106987
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1962,2329372971.89171,8.25365842843988,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.26372712149085
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1962,4693566416.48346,6.022597412604291,IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.721320571656337
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1962,1784174540.73018,6.711494936133233,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.29236216541521
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1962,299309938.066264,12.222376119603219,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.016292445577
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1962,2966154031.33123,-20.019283515306128,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.40819406826555
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1962,52413872628.0045,12.356803126233796,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.69114360740471
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1962,777727688.908924,3.968243570764063,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.40750670241315
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1962,64987857541.6256,13.482689796799674,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.8354403481973
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1962,868111400.75544,9.477398343237574,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.11750599520378
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1962,2826923076.92308,16.46633758285303,KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.61831097492391
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1962,70838147779.8747,3.3568731420588804,LAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.05255023209699
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1962,1434156378.60082,-0.7042274597834242,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.50357995251549
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1962,747846862.209673,5.306261327208683,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.895946647339897
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1962,2379611124.61442,17.471427841604825,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.09672908138148
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1962,15200000000.0,7.344632768361592,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.19898417815082
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1962,634528872.02036,4.780081795581448,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.61290322727254
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1962,2001489602.18475,5.238749570594492,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.10844026784809
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1962,646056325348.93,7.130580451078372,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.1301722367336
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1962,4909399176.24033,9.896637372304973,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.26563234621733
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1962,15847582341.1664,8.546300868735024,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.4311226441781
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1962,6107076928.63372,7.714491960495695,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.27425952920732
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1962,6133158532.21667,7.185669993454136,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.68085396987461
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1962,1224162735686.56,8.129611098735957,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.26372712149085
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1962,4310163796.72407,4.649977056034338,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.5164622336985
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1962,652120900.0,8.863483957215234,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.788002033555912
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1962,3284322201.27831,13.336409711240726,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.64109326359749
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1962,4954593071.82796,-39.36513055297517,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.79665220101376
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1962,3835883663.25123,7.3359033689104125,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.66206417934763
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1962,360698412.698413,11.999457842188054,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.41843971631208
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1962,1194893901950.17,8.181233557187252,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.51988454018806
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1962,1328259624.72217,8.6190699859086,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.66287136567997
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1962,826239211.817511,8.057418720895516,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.419580419580285
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1962,116150000.0,7.8458681522748375,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.1008403361344
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1962,18794066990.0612,8.450539342717288,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.76619721905823
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1962,1110565880.75881,17.48974219140793,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-3.8461538461533
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1962,3308912796.93487,9.059708648760267,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.69609856262894
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1962,86399815744.6584,4.9014626709624975,TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.1008403361344
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1962,619322810.026308,5.8735499337354335,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.98335256339286
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1962,8922222222.22222,11.682892906814967,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.88832025146507
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1962,1710004407.22785,10.509034817100126,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.9074243811899
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1962,603639413793.103,7.42055742943355,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.19877334820186
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1962,9813996074.40157,6.373292867981739,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.24627519965495
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1963,21573443451.751,8.116299955096839,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.641025641025652
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1963,8414050621.01716,7.968750196519014,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.70876699499833
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1963,14445805381.3872,7.50905107555917,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.14800341332202
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1963,394040667.106335,3.8131776662239325,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.57420282915088
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1963,482828282.828283,7.677867467617938,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.706357214552389
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1963,45140337826.9869,6.62346999911041,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.62815126050428
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1963,14283872299.0456,9.96349120434088,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.44021288042955
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1963,761047198.029653,17.939796943531803,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.943466310460198
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1963,4836166666.66667,-2.40896453718209,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.3554355250467
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1963,511902136.809973,6.828593883312184,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.93161847051352
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1963,112232503744.1,5.984269761707184,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.9669597758771
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1963,8466044979.87996,6.447284361052574,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.10503282302931
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1963,940799900.0,14.160890668608172,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.57959961876623
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1963,1824343870.71407,20.164313915702813,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.93950905922402
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1963,4187146231.56839,3.7587816002491614,EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.74664570813543
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1963,340786490149.599,10.0394176959983,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.92164111900189
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1963,19631714759.6491,18.19475485802411,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.74369768409153
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1963,384746828593.342,9.851560242211388,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.92164111900189
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1963,6958916548.12933,8.600781013517267,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.99638188645285
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1963,84227606649.8725,12.009293778822205,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.99915289796841
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1963,154480244.055222,-15.49060654496982,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.15833333249996
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1963,86561961812.3249,6.540993210876356,GBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.01854355976229
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1963,5813285626.64404,13.086996966275466,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.18466272791608
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1963,1262800000.0,10.42322490381251,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.151450899375914
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1963,553500000.0,3.953422856606248,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.08145601867274
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1963,294883400.0,4.606863220866653,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.30682175435956
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1963,48421923459.1235,14.848722874861519,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.94616135685229
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1963,2505073357.88508,7.5428189522900535,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.45362058668928
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1963,4928628018.38759,5.008166094733646,IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.371849607221666
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1963,1805901510.0394,1.2177603038953988,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.95495742929742
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1963,357240895.712432,19.354839341600073,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.9280230755903
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1963,3535949088.90947,19.209894414097974,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.58113736464057
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1963,60035924617.9277,14.542050811660046,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.45471822539103
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1963,826706669.317332,6.297703052995418,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.76250275391075
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1963,74379284603.3875,14.451048883626537,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.7069055639799
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1963,926589349.36426,6.736226313573557,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.697674418604589
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1963,4007692307.69231,41.76870748299313,KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.6916473186476
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1963,77852261014.3716,9.901604508763896,LAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.09790209790211
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1963,1240672268.90756,-13.491144520936082,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.27290539996214
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1963,797902154.238122,6.693254268734905,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.87632246212668
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1963,2657252578.30763,11.667513688321574,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.69971168745222
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1963,16960000000.0,11.578947368421044,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.594055008461965
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1963,598998418.724583,-5.599501435237597,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.68256333834103
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1963,2510110348.16184,25.412110331320182,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.10525365608344
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1963,682281489551.125,5.607121667391768,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.4339103409959
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1963,5165590253.7639,5.2183794457667965,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.69465535232731
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1963,17193744109.0367,8.494429868797404,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.24364737396401
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1963,6553269535.51009,7.306156645650641,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.47161052896497
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1963,6699741645.07827,9.238031430060278,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.96849850441887
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1963,1317605393450.63,7.633189202713586,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.9669597758771
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1963,4630827383.45233,7.439707673568696,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.45648844797496
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1963,722784500.0,10.83596615290201,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.449887528120002
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1963,3598272493.3109,9.55905884965842,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.07014388428593
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1963,5505023238.40669,11.109492920992858,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.62554937008824
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1963,4084251592.81599,6.474855636113008,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.02158272759789
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1963,383904761.904762,6.43372645660969,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.09790209790211
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1963,1285602367385.2,7.591340560612614,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.87403140349219
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1963,1351234926.33899,1.729729729730023,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.68823253646181
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1963,917608012.491752,11.058395603526684,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.20519962859835
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1963,125950000.0,8.437365475677993,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.05761316872425
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1963,20342131881.5074,8.236987195293377,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8717403448577
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1963,1200447408.37696,8.093308931545518,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.91666666666659
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1963,93844819440.9467,8.616920802575411,TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.93161847051352
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1963,678239329.401676,9.513054972553881,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.76120358491645
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1963,10355555555.5556,16.064757160648103,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.36270692832308
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1963,1539681490.78174,-9.960378799387225,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.2546957175585
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1963,637058551724.138,5.536274995868529,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.23966942148753
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1963,10854195658.3217,10.599144079885514,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.33797064490693
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1964,23835843813.735,10.486969162080495,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.86624203821656
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1964,9213648655.97511,9.503128409528006,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.86856354936629
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1964,16168044450.2523,11.922070271583006,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.1687605856437
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1964,410321644.964911,4.131801414847991,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.84512319774997
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1964,544023569.023569,12.674337517433699,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.1818181818181
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1964,49503663836.3665,9.666135034485745,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.91214470284237
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1964,15833133857.6281,10.846229412776353,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.08055687101806
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1964,921063326.589918,21.025782497399103,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.618192522743668
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1964,2881545272.72727,-53.622096745278014,COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,35.4210649777883
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1964,5973366666.66667,23.514491504979816,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.0724352164554
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1964,542578367.242598,5.992596675565864,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.32403316018127
